hora,metaf,aero,hora_formated
1670551200000,"METAF SBKP 090200Z 08008KT CAVOK 20/16 Q1011=
",SBKP,"Thursday, December 08, 2022 11:00:00"
1670554800000,"METAF SBKP 090300Z 07009KT CAVOK 20/15 Q1010=
",SBKP,"Friday, December 09, 2022 12:00:00"
1670558400000,"METAF SBKP 090400Z 08006KT CAVOK 19/12 Q1008=
",SBKP,"Friday, December 09, 2022 01:00:00"
1670562000000,"METAF SBKP 090500Z 09006KT CAVOK 18/09 Q1008=
",SBKP,"Friday, December 09, 2022 02:00:00"
1670565600000,"METAF SBKP 090600Z 09006KT CAVOK 17/11 Q1011=
",SBKP,"Friday, December 09, 2022 03:00:00"
1670569200000,"METAF SBKP 090700Z  10006KT CAVOK 17/10 Q1009=
",SBKP,"Friday, December 09, 2022 04:00:00"
1670572800000,"METAF SBKP 090800Z 09006KT CAVOK 16/09 Q1009=
",SBKP,"Friday, December 09, 2022 05:00:00"
1670576400000,"METAF SBKP 090900Z 05005KT CAVOK 18/08 Q1010=
",SBKP,"Friday, December 09, 2022 06:00:00"
1670580000000,"METAF SBKP 091000Z  34002KT CAVOK 22/09 Q1010=
",SBKP,"Friday, December 09, 2022 07:00:00"
1670583600000,"METAF SBKP 091100Z  31003KT CAVOK 24/10 Q1011=
",SBKP,"Friday, December 09, 2022 08:00:00"
1670587200000,"METAF SBKP 091200Z 07002KT CAVOK 27/12 Q1013=
",SBKP,"Friday, December 09, 2022 09:00:00"
1670590800000,"METAF SBKP 091300Z  28003KT CAVOK 28/13 Q1012=
",SBKP,"Friday, December 09, 2022 10:00:00"
1670594400000,"METAF SBKP 091400Z  26005KT CAVOK 30/13 Q1011=
",SBKP,"Friday, December 09, 2022 11:00:00"
1670598000000,"METAF SBKP 091500Z  27004KT CAVOK 31/13 Q1010=
",SBKP,"Friday, December 09, 2022 12:00:00"
1670601600000,"METAF SBKP 091600Z  26005KT CAVOK 32/12 Q1010=
",SBKP,"Friday, December 09, 2022 01:00:00"
1670605200000,"METAF SBKP 091700Z  25004KT CAVOK 32/12 Q1008=
",SBKP,"Friday, December 09, 2022 02:00:00"
1670608800000,"METAF SBKP 091800Z  11006KT CAVOK 33/14 Q1009=
",SBKP,"Friday, December 09, 2022 03:00:00"
1670612400000,"METAF SBKP 091900Z  11006KT CAVOK 33/14 Q1006=
",SBKP,"Friday, December 09, 2022 04:00:00"
1670616000000,"METAF SBKP 092000Z  11007KT CAVOK 33/13 Q1006=
",SBKP,"Friday, December 09, 2022 05:00:00"
1670619600000,"METAF SBKP 092100Z  11008KT CAVOK 31/14 Q1007=
",SBKP,"Friday, December 09, 2022 06:00:00"
1670623200000,"METAF SBKP 092200Z  10008KT CAVOK 29/13 Q1008=
",SBKP,"Friday, December 09, 2022 07:00:00"
1670626800000,"METAF SBKP 092300Z  10008KT CAVOK 27/12 Q1008=
",SBKP,"Friday, December 09, 2022 08:00:00"
1670630400000,"METAF SBKP 100000Z  11011KT CAVOK 24/15 Q1012=
",SBKP,"Friday, December 09, 2022 09:00:00"
1670634000000,"METAF SBKP 100100Z  10010KT CAVOK 23/15 Q1011=
",SBKP,"Friday, December 09, 2022 10:00:00"
1670637600000,"METAF SBKP 100200Z  10009KT CAVOK 22/16 Q1011=
",SBKP,"Friday, December 09, 2022 11:00:00"
1670641200000,"METAF SBKP 100300Z  11008KT CAVOK 21/15 Q1011=
",SBKP,"Saturday, December 10, 2022 12:00:00"
1670644800000,"METAF SBKP 100400Z 09007KT CAVOK 21/14 Q1010=
",SBKP,"Saturday, December 10, 2022 01:00:00"
1670648400000,"METAF SBKP 100500Z 07006KT CAVOK 20/13 Q1010=
",SBKP,"Saturday, December 10, 2022 02:00:00"
1670652000000,"METAF SBKP 100600Z  11008KT CAVOK 19/14 Q1011=
",SBKP,"Saturday, December 10, 2022 03:00:00"
1670655600000,"METAF SBKP 100700Z  12007KT CAVOK 18/14 Q1010=
",SBKP,"Saturday, December 10, 2022 04:00:00"
1670659200000,"METAF SBKP 100800Z  10005KT CAVOK 18/14 Q1011=
",SBKP,"Saturday, December 10, 2022 05:00:00"
1670662800000,"METAF SBKP 100900Z 07005KT CAVOK 19/14 Q1012=
",SBKP,"Saturday, December 10, 2022 06:00:00"
1670666400000,"METAF SBKP 101000Z 04005KT CAVOK 22/13 Q1012=
",SBKP,"Saturday, December 10, 2022 07:00:00"
1670670000000,"METAF SBKP 101100Z 02006KT CAVOK 25/13 Q1012=
",SBKP,"Saturday, December 10, 2022 08:00:00"
1670673600000,"METAF SBKP 101200Z 08006KT CAVOK 27/12 Q1014=
",SBKP,"Saturday, December 10, 2022 09:00:00"
1670677200000,"METAF SBKP 101300Z  34003KT CAVOK 29/12 Q1013=
",SBKP,"Saturday, December 10, 2022 10:00:00"
1670680800000,"METAF SBKP 101400Z  30004KT CAVOK 30/13 Q1013=
",SBKP,"Saturday, December 10, 2022 11:00:00"
1670684400000,"METAF SBKP 101500Z  27005KT CAVOK 31/13 Q1013=
",SBKP,"Saturday, December 10, 2022 12:00:00"
1670688000000,"METAF SBKP 101600Z  30006KT CAVOK 32/13 Q1010=
",SBKP,"Saturday, December 10, 2022 01:00:00"
1670691600000,"METAF SBKP 101700Z  27008KT CAVOK 33/14 Q1009=
",SBKP,"Saturday, December 10, 2022 02:00:00"
1670695200000,"METAF SBKP 101800Z 08004KT CAVOK 32/14 Q1010=
",SBKP,"Saturday, December 10, 2022 03:00:00"
1670698800000,"METAF SBKP 101900Z  31002KT CAVOK 33/14 Q1008=
",SBKP,"Saturday, December 10, 2022 04:00:00"
1670702400000,"METAF SBKP 102000Z  29005KT CAVOK 32/15 Q1007=
",SBKP,"Saturday, December 10, 2022 05:00:00"
1670706000000,"METAF SBKP 102100Z  26005KT CAVOK 32/15 Q1008=
",SBKP,"Saturday, December 10, 2022 06:00:00"
1670709600000,"METAF SBKP 102200Z  24004KT CAVOK 29/15 Q1008=
",SBKP,"Saturday, December 10, 2022 07:00:00"
1670713200000,"METAF SBKP 102300Z  26004KT CAVOK 28/15 Q1008=
",SBKP,"Saturday, December 10, 2022 08:00:00"
1670716800000,"METAF SBKP 110000Z 09009KT CAVOK 25/18 Q1012=
",SBKP,"Saturday, December 10, 2022 09:00:00"
1670720400000,"METAF SBKP 110100Z 09008KT CAVOK 24/18 Q1010=
",SBKP,"Saturday, December 10, 2022 10:00:00"
1670724000000,"METAF SBKP 110200Z  11007KT CAVOK 23/18 Q1011=
",SBKP,"Saturday, December 10, 2022 11:00:00"
1670727600000,"METAF SBKP 110300Z 09006KT CAVOK 23/18 Q1011=
",SBKP,"Sunday, December 11, 2022 12:00:00"
1670731200000,"METAF SBKP 110400Z 07005KT CAVOK 22/17 Q1010=
",SBKP,"Sunday, December 11, 2022 01:00:00"
1670734800000,"METAF SBKP 110500Z 06005KT CAVOK 22/15 Q1009=
",SBKP,"Sunday, December 11, 2022 02:00:00"
1670738400000,"METAF SBKP 110600Z  10005KT CAVOK 21/15 Q1011=
",SBKP,"Sunday, December 11, 2022 03:00:00"
1670742000000,"METAF SBKP 110700Z 08005KT CAVOK 20/15 Q1010=
",SBKP,"Sunday, December 11, 2022 04:00:00"
1670745600000,"METAF SBKP 110800Z 06006KT CAVOK 20/15 Q1010=
",SBKP,"Sunday, December 11, 2022 05:00:00"
1670749200000,"METAF SBKP 110900Z 03004KT CAVOK 21/15 Q1012=
",SBKP,"Sunday, December 11, 2022 06:00:00"
1670752800000,"METAF SBKP 111000Z  34007KT CAVOK 23/15 Q1012=
",SBKP,"Sunday, December 11, 2022 07:00:00"
1670756400000,"METAF SBKP 111100Z  36008KT CAVOK 25/15 Q1012=
",SBKP,"Sunday, December 11, 2022 08:00:00"
1670760000000,"METAF SBKP 111200Z  34005KT CAVOK 28/15 Q1014=
",SBKP,"Sunday, December 11, 2022 09:00:00"
1670763600000,"METAF SBKP 111300Z  34006KT CAVOK 29/15 Q1011=
",SBKP,"Sunday, December 11, 2022 10:00:00"
1670767200000,"METAF SBKP 111400Z  32005KT CAVOK 30/15 Q1011=
",SBKP,"Sunday, December 11, 2022 11:00:00"
1670770800000,"METAF SBKP 111500Z  29005KT CAVOK 31/15 Q1010=
",SBKP,"Sunday, December 11, 2022 12:00:00"
1670774400000,"METAF SBKP 111600Z  27005KT CAVOK 32/15 Q1009=
",SBKP,"Sunday, December 11, 2022 01:00:00"
1670778000000,"METAF SBKP 111700Z  25006KT CAVOK 32/15 Q1007=
",SBKP,"Sunday, December 11, 2022 02:00:00"
1670781600000,"METAF SBKP 111800Z  23006KT CAVOK 33/15 Q1006=
",SBKP,"Sunday, December 11, 2022 03:00:00"
1670785200000,"METAF SBKP 111900Z  24005KT CAVOK 33/16 Q1006=
",SBKP,"Sunday, December 11, 2022 04:00:00"
1670788800000,"METAF SBKP 112000Z  11005KT CAVOK 31/18 Q1006=
",SBKP,"Sunday, December 11, 2022 05:00:00"
1670792400000,"METAF SBKP 112100Z  10007KT 9999  -TSRA   FEW030CB 27/20 Q1007=
",SBKP,"Sunday, December 11, 2022 06:00:00"
1670796000000,"METAF SBKP 112200Z 09009KT 9999  -TSRA   FEW030CB 26/20 Q1006=
",SBKP,"Sunday, December 11, 2022 07:00:00"
1670799600000,"METAF SBKP 112300Z 08009KT CAVOK 26/20 Q1007=
",SBKP,"Sunday, December 11, 2022 08:00:00"
1670803200000,"METAF SBKP 120000Z 03005KT CAVOK 25/18 Q1009=
",SBKP,"Sunday, December 11, 2022 09:00:00"
1670806800000,"METAF SBKP 120100Z 08004KT CAVOK 24/18 Q1008=
",SBKP,"Sunday, December 11, 2022 10:00:00"
1670810400000,"METAF SBKP 120200Z  10005KT CAVOK 23/18 Q1008=
",SBKP,"Sunday, December 11, 2022 11:00:00"
1670814000000,"METAF SBKP 120300Z 09003KT CAVOK 23/18 Q1009=
",SBKP,"Monday, December 12, 2022 12:00:00"
1670817600000,"METAF SBKP 120400Z  12004KT CAVOK 22/19 Q1008=
",SBKP,"Monday, December 12, 2022 01:00:00"
1670821200000,"METAF SBKP 120500Z  10006KT 6000    RA  FEW033   22/18 Q1007=
",SBKP,"Monday, December 12, 2022 02:00:00"
1670824800000,"METAF SBKP 120600Z  35003KT CAVOK 20/16 Q1008=
",SBKP,"Monday, December 12, 2022 03:00:00"
1670828400000,"METAF SBKP 120700Z 01005KT CAVOK 20/16 Q1007=
",SBKP,"Monday, December 12, 2022 04:00:00"
1670832000000,"METAF SBKP 120800Z 02003KT 5000     BR SCT033   19/17 Q1008=
",SBKP,"Monday, December 12, 2022 05:00:00"
1670835600000,"METAF SBKP 120900Z  34004KT 5000     BR SCT033   20/17 Q1010=
",SBKP,"Monday, December 12, 2022 06:00:00"
1670839200000,"METAF SBKP 121000Z  35008KT 8000       BKN033   22/18 Q1010=
",SBKP,"Monday, December 12, 2022 07:00:00"
1670842800000,"METAF SBKP 121100Z  33007KT 9999       BKN033   23/18 Q1010=
",SBKP,"Monday, December 12, 2022 08:00:00"
1670846400000,"METAF SBKP 121200Z  33007KT 9999       SCT033   25/17 Q1010=
",SBKP,"Monday, December 12, 2022 09:00:00"
1670850000000,"METAF SBKP 121300Z  31009KT 9999       BKN033   27/17 Q1010=
",SBKP,"Monday, December 12, 2022 10:00:00"
1670853600000,"METAF SBKP 121400Z  29010KT 9999       SCT033   28/18 Q1009=
",SBKP,"Monday, December 12, 2022 11:00:00"
1670857200000,"METAF SBKP 121500Z  29010KT 9999       FEW033   29/18 Q1007=
",SBKP,"Monday, December 12, 2022 12:00:00"
1670860800000,"METAF SBKP 121600Z  28011KT CAVOK 30/18 Q1006=
",SBKP,"Monday, December 12, 2022 01:00:00"
1670864400000,"METAF SBKP 121700Z  28011KT CAVOK 31/18 Q1005=
",SBKP,"Monday, December 12, 2022 02:00:00"
1670868000000,"METAF SBKP 121800Z  29009KT CAVOK 31/19 Q1003=
",SBKP,"Monday, December 12, 2022 03:00:00"
1670871600000,"METAF SBKP 121900Z  29011KT 9999  - RA     31/18 Q1001=
",SBKP,"Monday, December 12, 2022 04:00:00"
1670875200000,"METAF SBKP 122000Z  28010KT CAVOK 30/18 Q1001=
",SBKP,"Monday, December 12, 2022 05:00:00"
1670878800000,"METAF SBKP 122100Z  29008KT 9999  - RA     30/18 Q1002=
",SBKP,"Monday, December 12, 2022 06:00:00"
1670882400000,"METAF SBKP 122200Z  32005KT 9999  -TSRA   FEW030CB 27/19 Q1003=
",SBKP,"Monday, December 12, 2022 07:00:00"
1670886000000,"METAF SBKP 122300Z  28007KT 9999  -TSRA  FEW033 FEW030CB 26/20 Q1004=
",SBKP,"Monday, December 12, 2022 08:00:00"
1670889600000,"METAF SBKP 130000Z  33006KT 9999       FEW030   24/19 Q1006=
",SBKP,"Monday, December 12, 2022 09:00:00"
1670893200000,"METAF SBKP 130100Z  33005KT 9000       FEW031   23/19 Q1006=
",SBKP,"Monday, December 12, 2022 10:00:00"
1670896800000,"METAF SBKP 130200Z  34006KT 7000       SCT029   23/19 Q1006=
",SBKP,"Monday, December 12, 2022 11:00:00"
1670900400000,"METAF SBKP 130300Z  33006KT 5000     BR BKN025   22/20 Q1006=
",SBKP,"Tuesday, December 13, 2022 12:00:00"
1670904000000,"METAF SBKP 130400Z  33007KT 4000    RABR SCT022   22/20 Q1005=
",SBKP,"Tuesday, December 13, 2022 01:00:00"
1670907600000,"METAF SBKP 130500Z  31009KT 5000    RABR BKN023   22/19 Q1004=
",SBKP,"Tuesday, December 13, 2022 02:00:00"
1670911200000,"METAF SBKP 130600Z  34006KT 1000  - RABR OVC033   20/19 Q1006=
",SBKP,"Tuesday, December 13, 2022 03:00:00"
1670914800000,"METAF SBKP 130700Z  36006KT 1000  - RABR OVC031   19/19 Q1005=
",SBKP,"Tuesday, December 13, 2022 04:00:00"
1670918400000,"METAF SBKP 130800Z  36007KT 1000  - RABR OVC030   19/18 Q1005=
",SBKP,"Tuesday, December 13, 2022 05:00:00"
1670922000000,"METAF SBKP 130900Z  35007KT 2000  - RABR OVC033   20/19 Q1006=
",SBKP,"Tuesday, December 13, 2022 06:00:00"
1670925600000,"METAF SBKP 131000Z  34011KT 4000  - RABR OVC033   21/19 Q1006=
",SBKP,"Tuesday, December 13, 2022 07:00:00"
1670929200000,"METAF SBKP 131100Z  32011KT 6000       OVC014   23/19 Q1006=
",SBKP,"Tuesday, December 13, 2022 08:00:00"
1670932800000,"METAF SBKP 131200Z  34013KT 9999       OVC022   25/19 Q1006=
",SBKP,"Tuesday, December 13, 2022 09:00:00"
1670936400000,"METAF SBKP 131300Z  32014KT 9999    RA  OVC022   26/20 Q1005=
",SBKP,"Tuesday, December 13, 2022 10:00:00"
1670940000000,"METAF SBKP 131400Z  32015KT 9999    RA  OVC027   27/20 Q1003=
",SBKP,"Tuesday, December 13, 2022 11:00:00"
1670943600000,"METAF SBKP 131500Z  30016KT 9999       BKN033   29/20 Q1004=
",SBKP,"Tuesday, December 13, 2022 12:00:00"
1670947200000,"METAF SBKP 131600Z  30016KT 9999  -TSRA  BKN033 FEW030CB 29/20 Q1003=
",SBKP,"Tuesday, December 13, 2022 01:00:00"
1670950800000,"METAF SBKP 131700Z  20012KT 9999  - RA  BKN026   26/20 Q1003=
",SBKP,"Tuesday, December 13, 2022 02:00:00"
1670954400000,"METAF SBKP 131800Z  20004KT 9999       FEW033   30/19 Q1002=
",SBKP,"Tuesday, December 13, 2022 03:00:00"
1670958000000,"METAF SBKP 131900Z  15022KT 9999  - RA  SCT033   24/19 Q1001=
",SBKP,"Tuesday, December 13, 2022 04:00:00"
1670961600000,"METAF SBKP 132000Z  13016KT 8000  - RA  BKN033   23/19 Q1002=
",SBKP,"Tuesday, December 13, 2022 05:00:00"
1670965200000,"METAF SBKP 132100Z  11016KT 7000  - RA  SCT033   22/18 Q1002=
",SBKP,"Tuesday, December 13, 2022 06:00:00"
1670968800000,"METAF SBKP 132200Z  11012KT 5000     BR OVC033   21/18 Q1004=
",SBKP,"Tuesday, December 13, 2022 07:00:00"
1670972400000,"METAF SBKP 132300Z  12012KT 5000     BR BKN033   20/18 Q1006=
",SBKP,"Tuesday, December 13, 2022 08:00:00"
1670976000000,"METAF SBKP 140000Z  13018KT 8000       BKN033   19/15 Q1010=
",SBKP,"Tuesday, December 13, 2022 09:00:00"
1670979600000,"METAF SBKP 140100Z  12015KT 8000       SCT033   18/14 Q1009=
",SBKP,"Tuesday, December 13, 2022 10:00:00"
1670983200000,"METAF SBKP 140200Z  11016KT 7000       SCT033   17/14 Q1009=
",SBKP,"Tuesday, December 13, 2022 11:00:00"
1670986800000,"METAF SBKP 140300Z  11014KT 6000       BKN033   17/14 Q1010=
",SBKP,"Wednesday, December 14, 2022 12:00:00"
1670990400000,"METAF SBKP 140400Z  10015KT 5000     BR BKN033   17/14 Q1008=
",SBKP,"Wednesday, December 14, 2022 01:00:00"
1670994000000,"METAF SBKP 140500Z  10014KT 5000     BR SCT033   17/14 Q1006=
",SBKP,"Wednesday, December 14, 2022 02:00:00"
1670997600000,"METAF SBKP 140600Z  11014KT 6000       SCT033   16/13 Q1012=
",SBKP,"Wednesday, December 14, 2022 03:00:00"
1671001200000,"METAF SBKP 140700Z  12014KT 6000       SCT033   16/13 Q1011=
",SBKP,"Wednesday, December 14, 2022 04:00:00"
1671004800000,"METAF SBKP 140800Z  11014KT 6000       SCT033   16/13 Q1010=
",SBKP,"Wednesday, December 14, 2022 05:00:00"
1671008400000,"METAF SBKP 140900Z  10014KT 7000       FEW033   16/13 Q1011=
",SBKP,"Wednesday, December 14, 2022 06:00:00"
1671012000000,"METAF SBKP 141000Z  10013KT 9999       SCT033   18/12 Q1010=
",SBKP,"Wednesday, December 14, 2022 07:00:00"
1671015600000,"METAF SBKP 141100Z  10009KT 9999       BKN033   21/13 Q1010=
",SBKP,"Wednesday, December 14, 2022 08:00:00"
1671019200000,"METAF SBKP 141200Z 07005KT 9999       BKN033   23/14 Q1010=
",SBKP,"Wednesday, December 14, 2022 09:00:00"
1671022800000,"METAF SBKP 141300Z 08002KT 9999       SCT033   25/14 Q1011=
",SBKP,"Wednesday, December 14, 2022 10:00:00"
1671026400000,"METAF SBKP 141400Z 02001KT 9999       FEW033   26/15 Q1011=
",SBKP,"Wednesday, December 14, 2022 11:00:00"
1671030000000,"METAF SBKP 141500Z  20002KT 9999       FEW033   27/16 Q1010=
",SBKP,"Wednesday, December 14, 2022 12:00:00"
1671033600000,"METAF SBKP 141600Z  17008KT 9999    RA  SCT033   27/17 Q1010=
",SBKP,"Wednesday, December 14, 2022 01:00:00"
1671037200000,"METAF SBKP 141700Z  14008KT 9999  - RA  FEW033   27/17 Q1009=
",SBKP,"Wednesday, December 14, 2022 02:00:00"
1671040800000,"METAF SBKP 141800Z  14008KT CAVOK 28/14 Q1011=
",SBKP,"Wednesday, December 14, 2022 03:00:00"
1671044400000,"METAF SBKP 141900Z  16009KT CAVOK 28/14 Q1009=
",SBKP,"Wednesday, December 14, 2022 04:00:00"
1671048000000,"METAF SBKP 142000Z  14010KT CAVOK 27/15 Q1008=
",SBKP,"Wednesday, December 14, 2022 05:00:00"
1671051600000,"METAF SBKP 142100Z  13011KT CAVOK 25/15 Q1009=
",SBKP,"Wednesday, December 14, 2022 06:00:00"
1671055200000,"METAF SBKP 142200Z  10011KT CAVOK 23/14 Q1009=
",SBKP,"Wednesday, December 14, 2022 07:00:00"
1671058800000,"METAF SBKP 142300Z  10012KT CAVOK 21/14 Q1008=
",SBKP,"Wednesday, December 14, 2022 08:00:00"
1671062400000,"METAF SBKP 150000Z  12013KT CAVOK 19/13 Q1013=
",SBKP,"Wednesday, December 14, 2022 09:00:00"
1671066000000,"METAF SBKP 150100Z  12014KT CAVOK 18/12 Q1013=
",SBKP,"Wednesday, December 14, 2022 10:00:00"
1671069600000,"METAF SBKP 150200Z  11015KT 9000       FEW033   17/13 Q1013=
",SBKP,"Wednesday, December 14, 2022 11:00:00"
1671073200000,"METAF SBKP 150300Z  11014KT 6000       SCT033   17/13 Q1013=
",SBKP,"Thursday, December 15, 2022 12:00:00"
1671076800000,"METAF SBKP 150400Z  10012KT 5000     BR SCT033   16/14 Q1012=
",SBKP,"Thursday, December 15, 2022 01:00:00"
1671080400000,"METAF SBKP 150500Z  10010KT 5000     BR SCT033   16/14 Q1010=
",SBKP,"Thursday, December 15, 2022 02:00:00"
1671084000000,"METAF SBKP 150600Z  11013KT 4000     BR BKN033   15/13 Q1014=
",SBKP,"Thursday, December 15, 2022 03:00:00"
1671087600000,"METAF SBKP 150700Z  12011KT 4000     BR OVC033   15/13 Q1013=
",SBKP,"Thursday, December 15, 2022 04:00:00"
1671091200000,"METAF SBKP 150800Z  11010KT 3000     BR BKN033   15/13 Q1013=
",SBKP,"Thursday, December 15, 2022 05:00:00"
1671094800000,"METAF SBKP 150900Z  10010KT 4000     BR BKN033   15/13 Q1014=
",SBKP,"Thursday, December 15, 2022 06:00:00"
1671098400000,"METAF SBKP 151000Z 08009KT 9999       BKN033   18/14 Q1013=
",SBKP,"Thursday, December 15, 2022 07:00:00"
1671102000000,"METAF SBKP 151100Z 04008KT 9999       BKN033   21/14 Q1013=
",SBKP,"Thursday, December 15, 2022 08:00:00"
1671105600000,"METAF SBKP 151200Z  11008KT 9999       FEW033   23/15 Q1015=
",SBKP,"Thursday, December 15, 2022 09:00:00"
1671109200000,"METAF SBKP 151300Z  11004KT 9999       SCT033   24/15 Q1015=
",SBKP,"Thursday, December 15, 2022 10:00:00"
1671112800000,"METAF SBKP 151400Z  14001KT 9999       FEW033   25/15 Q1014=
",SBKP,"Thursday, December 15, 2022 11:00:00"
1671116400000,"METAF SBKP 151500Z  26002KT CAVOK 27/15 Q1014=
",SBKP,"Thursday, December 15, 2022 12:00:00"
1671120000000,"METAF SBKP 151600Z  26004KT CAVOK 28/15 Q1012=
",SBKP,"Thursday, December 15, 2022 01:00:00"
1671123600000,"METAF SBKP 151700Z  26004KT CAVOK 28/14 Q1010=
",SBKP,"Thursday, December 15, 2022 02:00:00"
1671127200000,"METAF SBKP 151800Z  20007KT CAVOK 29/15 Q1010=
",SBKP,"Thursday, December 15, 2022 03:00:00"
1671130800000,"METAF SBKP 151900Z  20007KT CAVOK 29/15 Q1009=
",SBKP,"Thursday, December 15, 2022 04:00:00"
1671134400000,"METAF SBKP 152000Z  20008KT CAVOK 28/15 Q1009=
",SBKP,"Thursday, December 15, 2022 05:00:00"
1671138000000,"METAF SBKP 152100Z  17012KT CAVOK 26/17 Q1010=
",SBKP,"Thursday, December 15, 2022 06:00:00"
1671141600000,"METAF SBKP 152200Z  12010KT 9999       SCT032   24/16 Q1009=
",SBKP,"Thursday, December 15, 2022 07:00:00"
1671145200000,"METAF SBKP 152300Z  11012KT 9999       FEW033   22/16 Q1009=
",SBKP,"Thursday, December 15, 2022 08:00:00"
1671148800000,"METAF SBKP 160000Z  11014KT 9999       FEW033   20/15 Q1013=
",SBKP,"Thursday, December 15, 2022 09:00:00"
1671152400000,"METAF SBKP 160100Z  12014KT 9000       FEW033   19/15 Q1013=
",SBKP,"Thursday, December 15, 2022 10:00:00"
1671156000000,"METAF SBKP 160200Z  11014KT 8000       FEW033   18/14 Q1012=
",SBKP,"Thursday, December 15, 2022 11:00:00"
1671159600000,"METAF SBKP 160300Z  10012KT 8000       FEW033   18/14 Q1012=
",SBKP,"Friday, December 16, 2022 12:00:00"
1671163200000,"METAF SBKP 160400Z 09010KT 7000       FEW033   17/14 Q1011=
",SBKP,"Friday, December 16, 2022 01:00:00"
1671166800000,"METAF SBKP 160500Z 09007KT 5000     BR FEW033   17/14 Q1010=
",SBKP,"Friday, December 16, 2022 02:00:00"
1671170400000,"METAF SBKP 160600Z  10008KT 4000     BR SCT033   17/15 Q1011=
",SBKP,"Friday, December 16, 2022 03:00:00"
1671174000000,"METAF SBKP 160700Z 09005KT 3000     BR SCT033   16/14 Q1011=
",SBKP,"Friday, December 16, 2022 04:00:00"
1671177600000,"METAF SBKP 160800Z  10005KT 3000     BR SCT033   16/14 Q1011=
",SBKP,"Friday, December 16, 2022 05:00:00"
1671181200000,"METAF SBKP 160900Z 07005KT 5000     BR FEW033   18/15 Q1012=
",SBKP,"Friday, December 16, 2022 06:00:00"
1671184800000,"METAF SBKP 161000Z 03008KT 9999       FEW033   21/16 Q1011=
",SBKP,"Friday, December 16, 2022 07:00:00"
1671188400000,"METAF SBKP 161100Z 01007KT 9999       SCT025   22/16 Q1011=
",SBKP,"Friday, December 16, 2022 08:00:00"
1671192000000,"METAF SBKP 161200Z  35005KT 9999       FEW033   25/16 Q1012=
",SBKP,"Friday, December 16, 2022 09:00:00"
1671195600000,"METAF SBKP 161300Z  32006KT 9999       FEW033   26/15 Q1011=
",SBKP,"Friday, December 16, 2022 10:00:00"
1671199200000,"METAF SBKP 161400Z  30006KT CAVOK 27/15 Q1011=
",SBKP,"Friday, December 16, 2022 11:00:00"
1671202800000,"METAF SBKP 161500Z  28006KT CAVOK 28/14 Q1010=
",SBKP,"Friday, December 16, 2022 12:00:00"
1671206400000,"METAF SBKP 161600Z  30009KT CAVOK 28/14 Q1008=
",SBKP,"Friday, December 16, 2022 01:00:00"
1671210000000,"METAF SBKP 161700Z  29006KT CAVOK 29/14 Q1006=
",SBKP,"Friday, December 16, 2022 02:00:00"
1671213600000,"METAF SBKP 161800Z  23004KT CAVOK 30/12 Q1006=
",SBKP,"Friday, December 16, 2022 03:00:00"
1671217200000,"METAF SBKP 161900Z  23005KT CAVOK 30/12 Q1005=
",SBKP,"Friday, December 16, 2022 04:00:00"
1671220800000,"METAF SBKP 162000Z  21005KT CAVOK 30/12 Q1004=
",SBKP,"Friday, December 16, 2022 05:00:00"
1671224400000,"METAF SBKP 162100Z  14012KT CAVOK 27/16 Q1006=
",SBKP,"Friday, December 16, 2022 06:00:00"
1671228000000,"METAF SBKP 162200Z  11011KT 9999    RA  FEW033   25/17 Q1006=
",SBKP,"Friday, December 16, 2022 07:00:00"
1671231600000,"METAF SBKP 162300Z  12013KT CAVOK 23/16 Q1006=
",SBKP,"Friday, December 16, 2022 08:00:00"
1671235200000,"METAF SBKP 170000Z  10012KT CAVOK 21/16 Q1009=
",SBKP,"Friday, December 16, 2022 09:00:00"
1671238800000,"METAF SBKP 170100Z  11013KT CAVOK 20/16 Q1008=
",SBKP,"Friday, December 16, 2022 10:00:00"
1671242400000,"METAF SBKP 170200Z  11012KT CAVOK 20/15 Q1009=
",SBKP,"Friday, December 16, 2022 11:00:00"
1671246000000,"METAF SBKP 170300Z  11012KT 7000       FEW033   19/15 Q1009=
",SBKP,"Saturday, December 17, 2022 12:00:00"
1671249600000,"METAF SBKP 170400Z  11011KT 7000       FEW033   19/15 Q1007=
",SBKP,"Saturday, December 17, 2022 01:00:00"
1671253200000,"METAF SBKP 170500Z  11011KT 5000     BR SCT033   18/16 Q1006=
",SBKP,"Saturday, December 17, 2022 02:00:00"
1671256800000,"METAF SBKP 170600Z  11008KT 4000     BR SCT033   17/14 Q1008=
",SBKP,"Saturday, December 17, 2022 03:00:00"
1671260400000,"METAF SBKP 170700Z  11006KT 3000     BR SCT033   16/14 Q1008=
",SBKP,"Saturday, December 17, 2022 04:00:00"
1671264000000,"METAF SBKP 170800Z  11008KT 4000     BR SCT033   16/14 Q1009=
",SBKP,"Saturday, December 17, 2022 05:00:00"
1671267600000,"METAF SBKP 170900Z  10009KT 6000       SCT033   17/14 Q1010=
",SBKP,"Saturday, December 17, 2022 06:00:00"
1671271200000,"METAF SBKP 171000Z 09008KT 9999       FEW033   20/15 Q1010=
",SBKP,"Saturday, December 17, 2022 07:00:00"
1671274800000,"METAF SBKP 171100Z 07006KT CAVOK 22/15 Q1009=
",SBKP,"Saturday, December 17, 2022 08:00:00"
